region,island,lon,lat,coral_cover
MHI,Maui,-156.104891,20.826844,0.5108048319816589
MHI,Maui,-156.162603,20.619229,0.40969786047935486
MHI,Maui,-156.45375332,20.63658616,0.27007657289505005
MHI,Maui,-156.44700062,20.64671637,0.3624328374862671
MHI,Maui,-156.630565,20.814817,0.353692889213562
MHI,Maui,-156.69132312,20.88389154,0.39511552453041077
MHI,Maui,-156.4528682,20.63803112,0.27007657289505005
MHI,Maui,-156.420454,20.588631,0.3235355019569397
MHI,Maui,-156.588088,20.793064,0.34764301776885986
MHI,Maui,-156.155274,20.624016,0.40969786047935486
MHI,Maui,-156.67975961,20.98545556,0.49513596296310425
MHI,Maui,-156.224995,20.914341,NA
MHI,Maui,-156.1277371,20.85596571,0.6552550196647644
MHI,Maui,-156.1487901,20.86596231,0.6597557663917542
MHI,Maui,-156.295301,20.94509,0.7000633478164673
MHI,Maui,-156.325305,20.581797,0.33647772669792175
MHI,Maui,-156.4466003,20.64990526,0.3624328374862671
MHI,Maui,-156.4506148,20.70393987,0.3121359348297119
MHI,Maui,-156.413936,20.925925,0.6383163928985596
MHI,Maui,-156.345328,20.941795,0.5444996356964111
MHI,Maui,-156.6030698,21.03291926,0.6830064058303833
MHI,Maui,-156.613903,20.801437,0.3506621718406677
MHI,Maui,-156.622078,20.803854,0.44470974802970886
MHI,Maui,-156.41570359,20.58949663,0.3235355019569397
MHI,Maui,-156.689401,20.9599,0.46447619795799255
MHI,Maui,-156.45784772,20.71946718,0.32459378242492676
MHI,Maui,-156.21737972,20.91567035,0.685056209564209
MHI,Maui,-156.600044,20.800761,0.3530188202857971
MHI,Maui,-156.123186,20.842354,0.5146245956420898
MHI,Maui,-156.607764,20.803211,0.3506621718406677
MHI,Maui,-156.00774447,20.6837016,0.4004482626914978
MHI,Maui,-156.52520461,20.97080265,0.6456302404403687
MHI,Maui,-156.59473384,20.79649955,0.137434720993042
MHI,Maui,-156.45096492,20.703732,0.3121359348297119
MHI,Maui,-156.61466524,21.0254369,0.6830064058303833
MHI,Maui,-156.3961,20.926945,0.641725480556488
MHI,Maui,-156.643712,20.830312,0.36699405312538147
MHI,Maui,-156.14076979,20.86477267,0.528279721736908
MHI,Maui,-156.19619974,20.89574925,0.550102949142456
MHI,Maui,-156.217709,20.915689,NA
MHI,Maui,-156.45721497,20.72269924,0.32459378242492676
MHI,Maui,-156.65918338,20.84357986,0.46978896856307983
MHI,Maui,-156.48676,20.938654,0.5027173161506653
MHI,Maui,-156.411489,20.578424,0.23865294456481934
MHI,Maui,-156.695804,20.909517,0.5246297121047974
MHI,Maui,-156.68472228,20.87150677,0.3893997371196747
MHI,Maui,-156.02235479,20.80351671,0.5052390098571777
MHI,Maui,-156.64830258,21.01285231,0.5232219696044922
MHI,Maui,-156.613831,20.800392,0.3506621718406677
MHI,Maui,-155.99791626,20.69431418,0.5173344016075134
MHI,Maui,-156.29220539,20.94429052,0.5630533695220947
MHI,Maui,-156.53957237,20.99273055,0.6614285111427307
MHI,Maui,-156.45505109,20.71804267,0.32459378242492676
MHI,Maui,-156.572999,20.788441,0.3523406386375427
MHI,Maui,-156.386727,20.930837,0.5224893093109131
MHI,Maui,-156.674478,20.858933,0.3837299942970276
MHI,Maui,-156.568886,20.787795,0.3523406386375427
MHI,Maui,-155.98382696,20.71382758,0.5431446433067322
MHI,Maui,-156.17870889,20.88027349,0.2567059397697449
MHI,Maui,-156.23616331,20.93279919,0.2780643403530121
MHI,Maui,-156.4480538,20.62010935,0.3392176032066345
MHI,Maui,-156.58595136,21.02423359,0.2668623626232147
MHI,Maui,-156.21246642,20.90755113,0.685056209564209
MHI,Maui,-156.44721267,20.61876959,0.3392176032066345
MHI,Maui,-156.060901,20.813886,0.5032153129577637
MHI,Maui,-156.125412,20.853923,0.24701154232025146
MHI,Maui,-156.44863584,20.67285877,0.29072338342666626
MHI,Maui,-156.45153631,20.70014211,0.3121359348297119
MHI,Maui,-156.67102131,21.00306887,0.5075857043266296
MHI,Maui,-156.676067,20.996077,0.6246304512023926
MHI,Maui,-156.074853,20.824815,0.6306917071342468
MHI,Maui,-156.687438,20.971675,0.4736228287220001
MHI,Maui,-156.69075,20.877748,0.39511552453041077
MHI,Maui,-156.539046,20.77455,0.4396980404853821
MHI,Maui,-156.689116,20.873701,0.4891383945941925
MHI,Maui,-156.564417,20.786803,0.35470202565193176
MHI,Maui,-156.4781807,20.76039961,0.4469827115535736
MHI,Maui,-156.45577873,20.7086873,0.4089027941226959
MHI,Maui,-156.07281,20.823258,0.6306917071342468
MHI,Maui,-156.69434,20.952063,0.4554383158683777
MHI,Maui,-156.699622,20.914331,0.5246297121047974
MHI,Maui,-156.262218,20.596882,0.2821013033390045
MHI,Maui,-156.48108973,20.76041579,0.4469827115535736
MHI,Maui,-156.691543,20.877181,0.39511552453041077
MHI,Maui,-156.662327,21.008846,0.5202316641807556
MHI,Maui,-156.224005,20.915804,NA
MHI,Maui,-156.45805366,20.71582641,0.32459378242492676
MHI,Maui,-156.0863067,20.82983446,0.6350824236869812
MHI,Maui,-156.091141,20.641866,0.44540369510650635
MHI,Maui,-156.115998,20.627188,0.33436036109924316
MHI,Maui,-156.370625,20.935675,0.6634475588798523
MHI,Maui,-156.12125438,20.84505248,0.6473413109779358
MHI,Maui,-156.56094,20.78597,0.35470202565193176
MHI,Maui,-156.56380905,21.01638788,0.5541406273841858
MHI,Maui,-156.18731651,20.88770035,0.5430697202682495
MHI,Maui,-156.023781,20.805168,0.508601188659668
MHI,Maui,-156.15926983,20.86563164,0.6562899351119995
MHI,Maui,-156.60097132,20.79620434,0.3530188202857971
MHI,Maui,-156.4590817,20.71490927,0.4089027941226959
MHI,Maui,-156.463112,20.718843,0.32459378242492676
MHI,Maui,-156.478996,20.757344,0.4469827115535736
MHI,Maui,-156.23527919,20.93378867,0.2780643403530121
MHI,Maui,-156.69542,20.951042,0.4554383158683777
MHI,Maui,-156.61057,20.799449,0.3506621718406677
MHI,Maui,-156.062315,20.81808,0.6340620517730713
MHI,Maui,-156.20058171,20.90017816,0.550102949142456
MHI,Maui,-156.05649453,20.81259079,0.5032153129577637
MHI,Maui,-156.46387757,20.72466622,0.32459378242492676
MHI,Maui,-156.50159924,20.9508523,0.6300845146179199
MHI,Maui,-156.06584849,20.81943302,0.6306917071342468
MHI,Maui,-156.63646205,21.02886769,0.5461243391036987
MHI,Maui,-156.4932424,20.63127539,0.33530113101005554
MHI,Maui,-156.12394589,20.85533674,0.658716082572937
MHI,Maui,-156.17862171,20.88076718,0.2567059397697449
MHI,Maui,-156.67488419,21.00305881,0.5075857043266296
MHI,Maui,-156.459365,20.716509,0.32459378242492676
MHI,Maui,-156.29396291,20.94686503,0.7036938071250916
MHI,Maui,-156.70012403,20.90675158,0.5246297121047974
MHI,Maui,-156.353478,20.942999,0.5444996356964111
MHI,Maui,-156.307153,20.946424,0.6964457035064697
MHI,Maui,-156.426148,20.930081,0.6315343976020813
MHI,Maui,-156.09688868,20.83184419,0.5108048319816589
MHI,Maui,-156.42580882,20.58783182,0.3212927281856537
MHI,Maui,-156.327255,20.950408,0.6892486214637756
MHI,Maui,-155.97422398,20.72091138,0.5563557147979736
MHI,Maui,-156.61698698,20.80145205,0.44470974802970886
MHI,Maui,-156.15130386,20.86537076,0.6597557663917542
MHI,Maui,-156.53537476,20.77439693,0.4396980404853821
MHI,Maui,-156.34168657,20.58102014,0.2523597180843353
MHI,Maui,-156.46076388,20.73068508,0.33205780386924744
MHI,Maui,-156.0668943,20.81899212,0.6306917071342468
MHI,Maui,-156.46776161,20.7618209,0.3526392877101898
MHI,Maui,-156.52462565,20.77583848,0.356383353471756
MHI,Maui,-156.14949342,20.86594336,0.6597557663917542
MHI,Maui,-156.20763598,20.90601683,0.685056209564209
MHI,Maui,-156.2248759,20.91523389,NA
MHI,Maui,-156.46907633,20.7600613,0.3526392877101898
MHI,Maui,-156.07839847,20.82512534,0.6384691596031189
MHI,Maui,-156.40318726,20.57929708,0.24058978259563446
MHI,Maui,-156.15192785,20.86404046,0.5252915024757385
MHI,Maui,-156.52808589,20.77469823,0.44238021969795227
MHI,Maui,-156.31212944,20.58206975,0.2583414912223816
MHI,Maui,-156.46548924,20.74686474,0.4408112168312073
MHI,Maui,-156.46175083,20.73244019,0.33205780386924744
MHI,Maui,-156.40505945,20.58036921,0.23865294456481934
MHI,Maui,-156.52638936,20.77550628,0.41461185614267987
MHI,Maui,-156.46628758,20.74913503,0.4408112168312073
MHI,Maui,-156.46632679,20.75157812,0.4408112168312073
MHI,Maui,-156.18507382,20.88567165,0.5430697202682495
MHI,Maui,-156.55147908,21.00107269,0.26166635751724243
MHI,Maui,-156.23078726,20.93063455,0.5715521574020386
MHI,Maui,-156.22661841,20.9247234,0.5715521574020386
MHI,Maui,-156.21259071,20.90753429,0.685056209564209
MHI,Maui,-156.22676057,20.92683675,0.5715521574020386
MHI,Maui,-156.07154445,20.82164415,0.6306917071342468
MHI,Maui,-156.40651739,20.5809953,0.23865294456481934
MHI,Maui,-156.34684149,20.58273571,0.3319079577922821
MHI,Maui,-156.14263047,20.86779294,0.6632338762283325
MHI,Maui,-156.53342831,20.77491606,0.44238021969795227
MHI,Maui,-156.34514421,20.58250405,0.3319079577922821
MHI,Maui,-156.07376067,20.82302837,0.6306917071342468
MHI,Maui,-156.46944549,20.75770806,0.3526392877101898
MHI,Maui,-156.54058545,20.77647841,0.44856154918670654
MHI,Maui,-156.46774727,20.76422366,0.3526392877101898
MHI,Maui,-156.44760733,20.67311341,0.29072338342666626
MHI,Maui,-156.34321509,20.58204728,0.2523597180843353
MHI,Maui,-156.45342164,20.71080675,0.3194482922554016
MHI,Maui,-156.0800695,20.82694995,0.6384691596031189
MHI,Maui,-156.49947948,20.94440463,0.49981173872947693
MHI,Maui,-156.46269702,20.73557776,0.3396126925945282
MHI,Maui,-156.34930588,20.5811166,0.3319079577922821
MHI,Maui,-156.35296881,20.57967363,0.3319079577922821
MHI,Maui,-156.23278001,20.9306713,0.5715521574020386
MHI,Maui,-156.18561035,20.88613185,0.5430697202682495
MHI,Maui,-156.21340474,20.9121818,0.685056209564209
MHI,Maui,-156.39324432,20.57628782,0.24253366887569427
MHI,Maui,-156.22317272,20.9161129,NA
MHI,Maui,-156.22876932,20.92938441,0.5715521574020386
MHI,Maui,-156.18127847,20.88224232,0.2567059397697449
MHI,Maui,-156.46280091,20.73407523,0.33205780386924744
MHI,Maui,-156.35024257,20.57938101,0.3319079577922821
MHI,Maui,-156.10454012,20.63946421,0.3465849757194519
MHI,Maui,-156.5297987,20.77402505,0.44238021969795227
MHI,Maui,-156.531552,20.77424507,0.44238021969795227
MHI,Maui,-156.52441761,20.96920287,0.6456302404403687
MHI,Maui,-156.31358053,20.58194917,0.2583414912223816
MHI,Maui,-156.14830276,20.86756977,0.6597557663917542
MHI,Maui,-156.23414949,20.93216004,0.5715521574020386
MHI,Maui,-156.34827887,20.58234767,0.3319079577922821
MHI,Maui,-156.46934386,20.75548292,0.3526392877101898
MHI,Maui,-156.14494019,20.86884512,0.6632338762283325
MHI,Maui,-156.18321636,20.88397685,0.2567059397697449
MHI,Maui,-156.45758941,20.72242712,0.32459378242492676
MHI,Maui,-156.57794256,21.01855992,0.5545611381530762
MHI,Maui,-156.58479453,21.02392454,0.5545611381530762
MHI,Maui,-156.45109947,20.70565113,0.3194482922554016
MHI,Maui,-156.45459407,20.63567512,0.27007657289505005
MHI,Maui,-156.2163665,20.91538912,0.685056209564209
MHI,Maui,-156.58723761,21.02807618,0.5616569519042969
MHI,Maui,-156.18700537,20.88717071,0.5430697202682495
MHI,Maui,-156.01833299,20.6821002,0.39792895317077637
MHI,Maui,-156.31732873,20.58239442,0.33877500891685486
MHI,Maui,-156.22678181,20.92705757,0.5715521574020386
MHI,Maui,-156.21220139,20.90539045,0.685056209564209
MHI,Maui,-156.21861408,20.91602792,NA
MHI,Maui,-156.19072804,20.88939763,0.5430697202682495
MHI,Maui,-156.0818484,20.82809775,0.6384691596031189
MHI,Maui,-156.46075297,20.7292331,0.33205780386924744
MHI,Maui,-156.50397085,20.78580963,0.36904916167259216
MHI,Maui,-156.31004835,20.58151682,0.2583414912223816
MHI,Maui,-156.32391548,20.58129292,0.33877500891685486
MHI,Maui,-156.44769847,20.67591653,0.3865067660808563
MHI,Maui,-156.45273007,20.7085049,0.3194482922554016
MHI,Maui,-156.22612948,20.92336839,0.5715521574020386
MHI,Maui,-156.01645775,20.68224648,0.39792895317077637
MHI,Maui,-156.52385365,20.97597579,0.6569679975509644
MHI,Maui,-156.3154608,20.58251319,0.33877500891685486
MHI,Maui,-156.46813221,20.75339651,0.4408112168312073
MHI,Maui,-156.22090236,20.91614819,NA
MHI,Maui,-156.23018062,20.93071992,0.5715521574020386
MHI,Maui,-156.14049023,20.86403519,0.528279721736908
MHI,Maui,-156.08379699,20.82932065,0.6384691596031189
MHI,Maui,-156.21269666,20.91022666,0.685056209564209
MHI,Maui,-156.58698857,21.02630541,0.5616569519042969
MHI,Maui,-156.45415108,20.71319129,0.3194482922554016
MHI,Maui,-156.39700351,20.57734372,0.24058978259563446
MHI,Maui,-156.31898212,20.58303747,0.33877500891685486
MHI,Maui,-156.55234429,21.00302676,0.26166635751724243
MHI,Maui,-156.30814076,20.58159539,0.2583414912223816
MHI,Maui,-156.18894232,20.88851157,0.5430697202682495
MHI,Maui,-156.14698547,20.86880197,0.6597557663917542
MHI,Maui,-156.23502757,20.93285962,0.2780643403530121
MHI,Maui,-156.18719689,20.88742511,0.5430697202682495
MHI,Maui,-156.39510431,20.57688318,0.24058978259563446
MHI,Maui,-156.45669217,20.72005978,0.32459378242492676
MHI,Maui,-156.55362698,21.00924643,0.6810433864593506
MHI,Maui,-156.54919425,21.00136639,0.26166635751724243
MHI,Maui,-156.14780116,20.86785874,0.6597557663917542
MHI,Maui,-156.18403073,20.8848258,0.2567059397697449
MHI,Maui,-156.46085411,20.72880614,0.33205780386924744
MHI,Maui,-155.98979085,20.70384599,0.5301385521888733
MHI,Maui,-156.45718297,20.71987438,0.32459378242492676
MHI,Maui,-156.11984199,20.8399752,0.5146245956420898
MHI,Maui,-156.45230872,20.70689389,0.3194482922554016
MHI,Maui,-156.0147772,20.68072248,0.4004482626914978
MHI,Maui,-156.09662549,20.64029942,0.3465849757194519
MHI,Maui,-156.14276338,20.86791864,0.6632338762283325
MHI,Maui,-156.10266187,20.63954925,0.3465849757194519
MHI,Maui,-155.98481181,20.70803824,0.5431446433067322
MHI,Maui,-156.19166988,20.89102197,0.5430697202682495
MHI,Maui,-156.21255974,20.9098663,0.685056209564209
MHI,Maui,-156.10641846,20.63926681,0.34426188468933105
MHI,Maui,-156.22639643,20.92509372,0.5715521574020386
MHI,Maui,-156.45611759,20.7163886,0.32459378242492676
MHI,Maui,-156.14238564,20.86764714,0.6632338762283325
MHI,Maui,-156.39877552,20.57801277,0.24058978259563446
MHI,Maui,-156.45897231,20.72390481,0.32459378242492676
MHI,Maui,-156.40048461,20.57734134,0.24058978259563446
MHI,Maui,-156.52052056,20.77653016,0.356383353471756
MHI,Maui,-156.52490284,20.97091733,0.6456302404403687
MHI,Maui,-155.975323,20.7286653,0.451528400182724
MHI,Maui,-156.214203,20.91443341,0.685056209564209
MHI,Maui,-156.50576249,20.78432389,0.4567355513572693
MHI,Maui,-156.46913991,20.76630883,0.3604442775249481
MHI,Maui,-156.45482994,20.71555525,0.3268497884273529
MHI,Maui,-155.98774688,20.7050963,0.4311853349208832
MHI,Maui,-156.13973404,20.86255178,0.528279721736908
MHI,Maui,-156.22692715,20.92859761,0.5715521574020386
MHI,Maui,-156.35124142,20.57991144,0.3319079577922821
MHI,Maui,-156.52383765,20.97783725,0.6569679975509644
MHI,Maui,-156.21231389,20.90822777,0.685056209564209
MHI,Maui,-156.39183615,20.57568857,0.24253366887569427
MHI,Maui,-156.1823927,20.8834956,0.2567059397697449
MHI,Maui,-156.11907104,20.83809177,0.5146245956420898
MHI,Maui,-155.98634022,20.70655493,0.4311853349208832
MHI,Maui,-156.47529837,20.77899382,0.46499791741371155
MHI,Maui,-156.45388857,20.63787887,0.27007657289505005
MHI,Maui,-156.01986877,20.68086094,0.39792895317077637
MHI,Maui,-156.17734862,20.87949736,0.2567059397697449
MHI,Maui,-156.55521204,21.01092427,0.5506078600883484
MHI,Maui,-156.45672648,20.71805471,0.32459378242492676
MHI,Maui,-156.20659165,20.90469617,0.6175795793533325
MHI,Maui,-156.45552132,20.71479275,0.4089027941226959
MHI,Maui,-156.45378263,20.70822745,0.3194482922554016
MHI,Maui,-156.49703096,20.94439298,0.49981173872947693
MHI,Maui,-156.47613344,20.78122035,0.46499791741371155
MHI,Maui,-156.04323995,20.65658321,0.37661468982696533
MHI,Maui,-156.55670116,21.01225179,0.5506078600883484
MHI,Maui,-155.97543438,20.72997236,0.451528400182724
MHI,Maui,-155.97595089,20.71981217,0.442624032497406
MHI,Maui,-156.08974199,20.64252472,0.44540369510650635
MHI,Maui,-156.57980567,21.01881941,0.5545611381530762
MHI,Maui,-156.48621498,20.78515673,0.37147057056427
MHI,Maui,-156.44776761,20.67015951,0.29072338342666626
MHI,Maui,-156.5242073,20.97976281,0.6569679975509644
MHI,Maui,-156.02149425,20.67969014,0.39792895317077637
MHI,Maui,-156.48407981,20.78475754,0.46499791741371155
MHI,Maui,-156.01234531,20.6802146,0.4004482626914978
MHI,Maui,-156.52542507,20.9845377,0.6569679975509644
MHI,Maui,-156.18893341,20.88851993,0.5430697202682495
MHI,Maui,-156.2337424,20.93164607,0.5715521574020386
MHI,Maui,-156.18071495,20.88211226,0.2567059397697449
MHI,Maui,-156.04183543,20.65791957,0.37661468982696533
MHI,Maui,-156.02362304,20.67979581,0.39792895317077637
MHI,Maui,-156.1416941,20.86550235,0.6632338762283325
MHI,Maui,-156.45574495,20.71779145,0.32459378242492676
MHI,Maui,-156.10042539,20.6399466,0.3465849757194519
MHI,Maui,-156.54597066,21.00406355,0.26166635751724243
MHI,Maui,-156.48335357,20.93494903,0.6147879362106323
MHI,Maui,-156.17706944,20.87939235,0.2567059397697449
MHI,Maui,-156.46015315,20.72711803,0.33205780386924744
MHI,Maui,-155.99645989,20.69478349,0.5173344016075134
MHI,Maui,-156.58759969,21.02980801,0.5616569519042969
MHI,Maui,-155.97605204,20.72735914,0.451528400182724
MHI,Maui,-155.97630355,20.72121407,0.442624032497406
MHI,Maui,-156.49208387,20.78604944,0.37147057056427
MHI,Maui,-155.97604486,20.72535437,0.451528400182724
MHI,Maui,-156.09163686,20.64172032,0.44540369510650635
MHI,Maui,-156.54802017,21.00303743,0.26166635751724243
MHI,Maui,-156.48764158,20.94107195,0.5027173161506653
MHI,Maui,-156.51742071,20.77937015,0.356383353471756
MHI,Maui,-155.99821127,20.69358994,0.5173344016075134
MHI,Maui,-156.5189548,20.77794084,0.356383353471756
MHI,Maui,-156.45510246,20.70963808,0.4089027941226959
MHI,Maui,-156.02560625,20.67992043,0.49893996119499207
MHI,Maui,-156.48994121,20.94207137,0.5027173161506653
MHI,Maui,-156.58320693,21.02312707,0.5545611381530762
MHI,Maui,-156.19069199,20.88972446,0.5430697202682495
MHI,Maui,-156.49227213,20.94302527,0.5027173161506653
MHI,Maui,-156.0442751,20.65471605,0.468078076839447
MHI,Maui,-156.45864198,20.72469399,0.32459378242492676
MHI,Maui,-156.21313024,20.91223335,0.685056209564209
MHI,Maui,-156.44691229,20.65574828,0.3703606128692627
MHI,Maui,-156.22863737,20.92969023,0.5715521574020386
MHI,Maui,-156.44723118,20.66728805,0.29072338342666626
MHI,Maui,-156.14536251,20.86908343,0.6597557663917542
MHI,Maui,-156.44834369,20.67853486,0.3865067660808563
MHI,Maui,-156.23194411,20.9308971,0.5715521574020386
MHI,Maui,-156.10608289,20.82900464,0.507881224155426
MHI,Maui,-156.52448174,20.97402812,0.6456302404403687
MHI,Maui,-156.63369919,21.02770125,0.5492092967033386
MHI,Maui,-156.44688269,20.66466721,0.3703606128692627
MHI,Maui,-156.49470827,20.94357881,0.5027173161506653
MHI,Maui,-156.58636509,21.02465188,0.2668623626232147
MHI,Maui,-156.20570643,20.90323002,0.6175795793533325
MHI,Maui,-156.10823818,20.82998004,0.507881224155426
MHI,Maui,-156.44661832,20.6578547,0.3703606128692627
MHI,Maui,-156.10367249,20.82831442,0.5108048319816589
MHI,Maui,-156.55340018,21.00480364,0.26166635751724243
MHI,Maui,-155.97694457,20.71879055,0.442624032497406
MHI,Maui,-156.55379288,21.00693755,0.6810433864593506
MHI,Maui,-156.48217391,20.78365125,0.46499791741371155
MHI,Maui,-156.45976726,20.72689094,0.33205780386924744
MHI,Maui,-156.17916773,20.88060892,0.2567059397697449
MHI,Maui,-156.14183939,20.86725175,0.6632338762283325
MHI,Maui,-156.14719007,20.86844061,0.6597557663917542
MHI,Maui,-156.52406661,20.97237307,0.6456302404403687
MHI,Maui,-156.11593681,20.83478546,0.5539993842442831
MHI,Maui,-156.45258987,20.63995266,0.27007657289505005
MHI,Maui,-156.04537635,20.65108699,0.4653113782405853
MHI,Maui,-156.49012702,20.78554524,0.37147057056427
MHI,Maui,-156.17918635,20.88073652,0.2567059397697449
MHI,Maui,-156.52540241,20.98307274,0.6569679975509644
MHI,Maui,-156.63585425,21.02773623,0.5461243391036987
MHI,Maui,-156.05313616,20.6474267,0.4653113782405853
MHI,Maui,-156.02837385,20.67662833,0.49893996119499207
MHI,Maui,-156.44671607,20.66003415,0.3703606128692627
MHI,Maui,-156.45129919,20.64405115,0.27007657289505005
MHI,Maui,-156.23628041,20.9338749,0.2780643403530121
MHI,Maui,-156.4504676,20.64622477,0.3624328374862671
MHI,Maui,-156.11745415,20.83648417,0.5146245956420898
MHI,Maui,-156.44684167,20.66227757,0.3703606128692627
MHI,Maui,-156.45917878,20.72520515,0.33205780386924744
MHI,Maui,-156.45546484,20.71309503,0.4089027941226959
MHI,Maui,-156.143584,20.86890366,0.6632338762283325
MHI,Maui,-156.62354087,21.02605224,0.6794343590736389
MHI,Maui,-156.21215268,20.9063585,0.685056209564209
MHI,Maui,-156.48435358,20.93803532,0.5587526261806488
MHI,Maui,-156.5092643,20.78201948,0.4567355513572693
MHI,Maui,-156.04451226,20.65276211,0.468078076839447
MHI,Maui,-156.32175434,20.58058409,0.33877500891685486
MHI,Maui,-156.19141219,20.89154782,0.5430697202682495
MHI,Maui,-156.0269237,20.67819915,0.49893996119499207
MHI,Maui,-156.61974503,21.02704978,0.6794343590736389
MHI,Maui,-156.50719357,20.78285267,0.4567355513572693
MHI,Maui,-156.62564144,21.02604318,0.5492092967033386
MHI,Maui,-156.05132551,20.6489662,0.4653113782405853
MHI,Maui,-156.48320381,20.9366428,0.5587526261806488
MHI,Maui,-156.11214157,20.83240772,0.507881224155426
MHI,Maui,-155.97649209,20.72322921,0.442624032497406
MHI,Maui,-156.11019438,20.8312154,0.507881224155426
MHI,Maui,-155.99464039,20.69776049,0.5301385521888733
MHI,Maui,-156.45565096,20.71137821,0.4089027941226959
MHI,Maui,-156.61805367,21.02777954,0.6794343590736389
MHI,Maui,-156.51136633,20.78143777,0.4567355513572693
MHI,Maui,-156.0948874,20.64021534,0.44540369510650635
MHI,Maui,-156.05459375,20.64569827,0.4653113782405853
MHI,Maui,-156.32047495,20.58220543,0.33877500891685486
MHI,Maui,-155.99502559,20.69595158,0.5237364768981934
MHI,Maui,-156.48821889,20.78494215,0.46223390102386475
MHI,Maui,-156.48569917,20.93974957,0.5027173161506653
MHI,Maui,-156.621677,21.0268624,0.6794343590736389
MHI,Maui,-156.5822774,21.02166669,0.5545611381530762
MHI,Maui,-155.99330615,20.69988398,0.5301385521888733
MHI,Maui,-155.97846427,20.73201339,0.451528400182724
MHI,Maui,-156.11407332,20.83361025,0.507881224155426
MHI,Maui,-156.62785323,21.02660349,0.5492092967033386
MHI,Maui,-156.58109443,21.02021124,0.5545611381530762
MHI,Maui,-156.04897717,20.64890374,0.4653113782405853
MHI,Maui,-156.04746603,20.65013062,0.4653113782405853
MHI,Maui,-156.51338012,20.78067855,0.4567355513572693
MHI,Maui,-156.09852576,20.64076003,0.3465849757194519
MHI,Maui,-156.63171092,21.02810494,0.5492092967033386
MHI,Maui,-155.99130212,20.70180218,0.5301385521888733
MHI,Maui,-155.97642574,20.73132819,0.451528400182724
MHI,Maui,-156.51533081,20.77981673,0.356383353471756
MHI,Maui,-156.5246822,20.98168311,0.6569679975509644
MHI,Maui,-156.45226484,20.64210642,0.27007657289505005
MHI,Maui,-156.09327419,20.6408636,0.44540369510650635
MHI,Maui,-156.21083088,20.90484733,0.685056209564209
MHI,Maui,-156.20906006,20.90539867,0.685056209564209
MHI,Maui,-156.22663931,20.92923593,0.5715521574020386
MHI,Maui,-156.62998508,21.02748075,0.5492092967033386
MHI,Maui,-156.470058,20.774974,0.3604442775249481
MHI,Maui,-156.56337,20.786652,0.35470202565193176
MHI,Maui,-156.457964,20.719089,0.32459378242492676
MHI,Maui,-156.446659,20.681663,0.3865067660808563
MHI,Maui,-156.538798,20.774771,0.4396980404853821
MHI,Maui,-156.456201,20.70652,0.4089027941226959
MHI,Maui,-156.45933,20.716912,0.32459378242492676
MHI,Maui,-156.124328,20.850121,0.6473413109779358
MHI,Maui,-156.127674,20.841127,0.5146245956420898
MHI,Maui,-156.151092,20.865808,0.6597557663917542
MHI,Maui,-156.054716,20.810417,0.5061208605766296
MHI,Maui,-156.063193,20.819648,0.6340620517730713
MHI,Maui,-156.175216,20.879368,0.2567059397697449
MHI,Maui,-156.191295,20.889341,0.5430697202682495
MHI,Maui,-156.213236,20.913436,0.685056209564209
MHI,Maui,-156.492884,20.777464,0.46223390102386475
MHI,Maui,-156.701946,20.913558,0.5246297121047974
MHI,Maui,-156.688385,20.885394,0.40342625975608826
MHI,Maui,-156.68677,20.873972,0.4891383945941925
MHI,Maui,-156.507885,20.789928,0.3666364550590515
MHI,Maui,-156.695538,20.948305,0.4554383158683777
MHI,Maui,-156.66889,21.002151,0.5075857043266296
MHI,Maui,-156.631259,20.819462,0.14146992564201355
MHI,Maui,-156.647203,20.833384,0.4634426534175873
MHI,Maui,-156.597075,20.800817,0.3530188202857971
MHI,Maui,-156.644361,20.832156,0.36699405312538147
MHI,Maui,-156.618073,20.802523,0.44470974802970886
MHI,Maui,-156.6972,20.92632,0.4350080192089081
MHI,Maui,-156.6302,20.81896,0.14146992564201355
MHI,Maui,-156.4604,20.74268,0.3396126925945282
MHI,Maui,-156.6551,20.84568,0.3781059980392456
MHI,Maui,-156.6684,20.99471,0.23155944049358368
MHI,Maui,-156.5646,20.78994,0.35470202565193176
MHI,Maui,-156.6082,20.80704,0.13944844901561737
MHI,Maui,-156.6137,20.80725,0.13944844901561737
MHI,Maui,-156.686,20.88827,0.40342625975608826
MHI,Maui,-156.6805,20.97943,0.22343483567237854
MHI,Maui,-156.6696,20.9924,0.23155944049358368
MHI,Maui,-156.6578,20.8466,0.3781059980392456
MHI,Maui,-156.591,20.79762,0.137434720993042
MHI,Maui,-156.6826,20.97189,0.21729934215545654
MHI,Maui,-156.5913,20.79761,0.137434720993042
MHI,Maui,-156.6705,20.85815,0.3837299942970276
MHI,Maui,-156.446,20.6452,0.3624328374862671
MHI,Maui,-156.5612,20.78916,0.35470202565193176
MHI,Maui,-156.6666,20.85585,0.3837299942970276
MHI,Maui,-156.6884,20.88539,0.40342625975608826
MHI,Maui,-156.4493,20.63994,0.27007657289505005
MHI,Maui,-156.4472,20.71256,0.3194482922554016
MHI,Maui,-156.4628,20.74858,0.347259521484375
MHI,Maui,-156.6587,20.84695,0.3781059980392456
MHI,Maui,-156.4037,20.92104,0.5098081231117249
MHI,Maui,-156.1277,20.84113,0.5146245956420898
MHI,Maui,-156.1913,20.88934,0.5430697202682495
